customer_id,age,gender,total_purchase_amount,location,total_purchases,is_subscriber,preferred_size,preferred_color,preferred_shipping,used_promo_code,preferred_payment_method,average_review_rating,average_purchase_amount
279,57,Male,95,Hawaii,24,True,M,Orange,Express,True,Debit Card,3.7,3.9583333333333335
280,23,Male,69,Arkansas,38,True,L,Turquoise,Standard,True,Bank Transfer,4.0,1.8157894736842106
281,45,Male,69,Montana,22,True,S,Cyan,2-Day Shipping,True,Cash,4.2,3.1363636363636362
282,38,Male,61,Oklahoma,23,True,XL,Charcoal,Standard,True,Debit Card,2.5,2.652173913043478
283,21,Male,94,Minnesota,10,True,M,Teal,2-Day Shipping,True,Cash,3.0,9.4
284,32,Male,30,Montana,17,True,S,Maroon,Next Day Air,True,Venmo,3.2,1.7647058823529411
285,63,Male,45,Ohio,5,True,M,Red,Standard,True,PayPal,3.5,9.0
286,29,Male,39,Kentucky,4,True,XL,Yellow,Express,True,Debit Card,4.8,9.75
287,27,Male,51,Nebraska,7,True,L,Gray,Store Pickup,True,Debit Card,2.6,7.285714285714286
288,56,Male,37,Delaware,19,True,L,Blue,2-Day Shipping,True,Venmo,3.4,1.9473684210526316
289,30,Male,62,North Carolina,35,True,M,Lavender,2-Day Shipping,True,Venmo,3.7,1.7714285714285714
290,49,Male,85,New York,27,True,M,Yellow,2-Day Shipping,True,Credit Card,4.5,3.1481481481481484
291,58,Male,33,Colorado,51,True,M,Indigo,Standard,True,PayPal,3.7,0.6470588235294118
292,57,Male,26,Delaware,41,True,XL,Violet,Next Day Air,True,Bank Transfer,3.3,0.6341463414634146
293,60,Male,99,Utah,25,True,M,Green,Free Shipping,True,Cash,4.7,3.96
294,69,Male,39,Connecticut,34,True,M,White,Express,True,PayPal,2.7,1.1470588235294117
295,70,Male,20,New Jersey,20,True,M,Gold,Store Pickup,True,Credit Card,4.6,1.0
296,53,Male,42,West Virginia,25,True,M,Indigo,Store Pickup,True,Credit Card,2.7,1.68
297,25,Male,74,Indiana,20,True,S,Lavender,2-Day Shipping,True,Credit Card,4.8,3.7
298,48,Male,26,Delaware,5,True,XL,Purple,Standard,True,Credit Card,4.4,5.2
299,69,Male,53,Maryland,12,True,M,Lavender,Standard,True,Venmo,4.0,4.416666666666667
300,25,Male,80,Pennsylvania,29,True,M,Maroon,Next Day Air,True,PayPal,3.2,2.7586206896551726
301,29,Male,98,Iowa,25,True,M,Teal,Store Pickup,True,PayPal,4.4,3.92
302,46,Male,95,Pennsylvania,26,True,M,Green,Standard,True,Credit Card,3.8,3.6538461538461537
303,37,Male,44,Delaware,28,True,L,Olive,Express,True,Bank Transfer,3.6,1.5714285714285714
304,20,Male,60,Oregon,50,True,M,Turquoise,Next Day Air,True,Venmo,3.3,1.2
305,40,Male,84,Oregon,46,True,M,Green,Next Day Air,True,Credit Card,3.4,1.826086956521739
306,60,Male,59,Utah,27,True,M,Teal,2-Day Shipping,True,PayPal,3.5,2.185185185185185
307,26,Male,49,North Dakota,5,True,S,White,Express,True,Cash,3.6,9.8
308,29,Male,32,Florida,4,True,M,Orange,Free Shipping,True,Credit Card,3.2,8.0
309,66,Male,29,Maryland,46,True,M,Beige,Standard,True,Venmo,3.7,0.6304347826086957
310,66,Male,22,Minnesota,22,True,M,Yellow,Standard,True,Cash,4.5,1.0
311,56,Male,85,Montana,51,True,M,Charcoal,Standard,True,Cash,4.6,1.6666666666666667
312,69,Male,52,Rhode Island,20,True,L,Silver,Store Pickup,True,Bank Transfer,4.1,2.6
313,38,Male,89,Massachusetts,7,True,L,Green,Next Day Air,True,PayPal,3.4,12.714285714285714
314,42,Male,77,Vermont,51,True,M,Pink,Express,True,Credit Card,3.7,1.5098039215686274
315,30,Male,24,New Jersey,18,True,M,Purple,Store Pickup,True,Debit Card,3.3,1.3333333333333333
316,66,Male,24,Wisconsin,25,True,XL,Orange,Express,True,Debit Card,4.5,0.96
317,36,Male,22,California,47,True,M,Charcoal,Free Shipping,True,Venmo,3.3,0.46808510638297873
318,58,Male,82,West Virginia,43,True,L,Teal,Standard,True,Cash,4.3,1.9069767441860466
319,45,Male,67,South Dakota,11,True,M,Beige,Standard,True,Cash,2.5,6.090909090909091
320,47,Male,74,Maine,2,True,XL,White,Standard,True,Cash,2.6,37.0
321,66,Male,72,Kansas,29,True,L,White,Standard,True,Debit Card,4.9,2.4827586206896552
322,41,Male,36,Vermont,49,True,L,Orange,Free Shipping,True,Debit Card,4.7,0.7346938775510204
323,41,Male,95,Tennessee,48,True,S,Cyan,Standard,True,Credit Card,3.0,1.9791666666666667
324,66,Male,78,Tennessee,30,True,M,Orange,Next Day Air,True,PayPal,3.5,2.6
325,37,Male,82,Wyoming,38,True,M,Olive,Standard,True,Venmo,4.8,2.1578947368421053
326,70,Male,70,Vermont,39,True,M,Charcoal,Free Shipping,True,Debit Card,4.3,1.794871794871795
327,62,Male,41,New Jersey,49,True,M,White,Store Pickup,True,Bank Transfer,3.2,0.8367346938775511
328,61,Male,42,Iowa,37,True,M,Teal,Free Shipping,True,PayPal,3.1,1.135135135135135
329,48,Male,50,Florida,10,True,M,Yellow,Free Shipping,True,Credit Card,2.8,5.0
330,70,Male,31,Nevada,35,True,S,White,2-Day Shipping,True,Bank Transfer,2.9,0.8857142857142857
331,46,Male,51,North Dakota,44,True,M,Beige,Express,True,Venmo,3.7,1.1590909090909092
332,31,Male,98,Florida,47,True,L,Beige,Store Pickup,True,PayPal,3.3,2.0851063829787235
333,19,Male,86,New York,6,True,M,Maroon,2-Day Shipping,True,Credit Card,2.8,14.333333333333334
334,39,Male,64,Alaska,16,True,M,Teal,Standard,True,Bank Transfer,4.5,4.0
335,41,Male,46,Kansas,31,True,M,Lavender,Next Day Air,True,Credit Card,2.6,1.4838709677419355
336,20,Male,85,Oregon,45,True,L,Maroon,Standard,True,Venmo,3.7,1.8888888888888888
337,36,Male,81,Rhode Island,17,True,S,Orange,Express,True,PayPal,4.4,4.764705882352941
338,32,Male,59,New Mexico,17,True,M,Cyan,2-Day Shipping,True,Bank Transfer,4.3,3.4705882352941178
339,69,Male,79,Massachusetts,17,True,M,Silver,Express,True,Cash,3.5,4.647058823529412
340,40,Male,33,Pennsylvania,22,True,M,Teal,2-Day Shipping,True,Credit Card,3.8,1.5
341,40,Male,47,New Jersey,40,True,L,Blue,Express,True,Venmo,3.5,1.175
342,20,Male,20,Utah,41,True,S,Blue,Store Pickup,True,Debit Card,4.6,0.4878048780487805
343,64,Male,36,Kentucky,49,True,M,Olive,Next Day Air,True,Credit Card,2.6,0.7346938775510204
344,27,Male,39,Nebraska,27,True,M,Purple,Next Day Air,True,Venmo,4.4,1.4444444444444444
345,24,Male,71,Virginia,47,True,M,Charcoal,Standard,True,Debit Card,4.0,1.5106382978723405
346,48,Male,59,Wyoming,28,True,S,Olive,Next Day Air,True,Bank Transfer,4.4,2.107142857142857
347,49,Male,50,New Mexico,6,True,L,Violet,Next Day Air,True,Cash,4.7,8.333333333333334
348,36,Male,41,Oregon,44,True,L,Red,Store Pickup,True,PayPal,3.9,0.9318181818181818
349,56,Male,59,South Carolina,18,True,M,Beige,Free Shipping,True,PayPal,2.7,3.2777777777777777
350,37,Male,87,Arizona,4,True,M,Green,2-Day Shipping,True,Bank Transfer,3.7,21.75
351,42,Male,68,Kentucky,48,True,M,Violet,2-Day Shipping,True,Bank Transfer,2.6,1.4166666666666667
352,28,Male,90,New York,25,True,M,Teal,Standard,True,Debit Card,3.9,3.6
353,27,Male,71,Texas,13,True,XL,Yellow,Next Day Air,True,Cash,4.9,5.461538461538462
354,63,Male,64,Missouri,36,True,L,Yellow,Store Pickup,True,Debit Card,4.1,1.7777777777777777
355,58,Male,76,Pennsylvania,43,True,S,Olive,Free Shipping,True,Venmo,3.0,1.7674418604651163
356,37,Male,42,Oregon,2,True,XL,Magenta,2-Day Shipping,True,PayPal,4.1,21.0
357,56,Male,80,Nevada,28,True,L,Black,Standard,True,Cash,3.8,2.857142857142857
358,18,Male,56,Arkansas,17,True,M,Olive,Standard,True,Credit Card,4.0,3.2941176470588234
359,48,Male,25,Minnesota,37,True,XL,Magenta,Express,True,Credit Card,3.6,0.6756756756756757
360,31,Male,74,Georgia,31,True,M,Olive,Store Pickup,True,Credit Card,3.0,2.3870967741935485
361,51,Male,30,Rhode Island,19,True,M,Teal,Standard,True,Debit Card,3.0,1.5789473684210527
362,65,Male,96,Nevada,46,True,M,White,Free Shipping,True,Cash,2.6,2.0869565217391304
363,53,Male,64,Texas,2,True,M,Charcoal,Free Shipping,True,Venmo,3.4,32.0
364,55,Male,88,Florida,43,True,L,Yellow,Free Shipping,True,Bank Transfer,3.1,2.046511627906977
365,62,Male,88,North Dakota,8,True,L,Charcoal,Free Shipping,True,Venmo,3.0,11.0
366,55,Male,88,West Virginia,51,True,XL,Gray,Standard,True,PayPal,3.7,1.7254901960784315
367,64,Male,36,Nebraska,38,True,M,Turquoise,Store Pickup,True,Venmo,3.5,0.9473684210526315
368,52,Male,40,Tennessee,19,True,XL,Cyan,Store Pickup,True,Bank Transfer,2.8,2.1052631578947367
369,24,Male,39,Oklahoma,30,True,M,Charcoal,Standard,True,Cash,4.5,1.3
370,38,Male,40,Wisconsin,46,True,M,Silver,Store Pickup,True,PayPal,3.3,0.8695652173913043
371,59,Male,34,Oregon,14,True,M,Olive,Express,True,PayPal,3.4,2.4285714285714284
372,27,Male,83,North Carolina,48,True,S,Pink,2-Day Shipping,True,PayPal,3.2,1.7291666666666667
373,24,Male,85,Pennsylvania,8,True,L,Orange,Standard,True,Debit Card,3.7,10.625
374,23,Male,27,North Dakota,12,True,L,White,Express,True,Venmo,4.6,2.25
375,69,Male,78,Ohio,40,True,S,Purple,Store Pickup,True,Bank Transfer,5.0,1.95
376,59,Male,32,Oklahoma,7,True,M,Olive,Standard,True,Debit Card,4.4,4.571428571428571
377,51,Male,51,South Carolina,3,True,S,Gray,Express,True,Venmo,4.9,17.0
378,63,Male,32,Maine,40,True,M,Silver,Standard,True,Credit Card,4.1,0.8
379,54,Male,62,Nevada,24,True,L,Orange,Next Day Air,True,Credit Card,4.9,2.5833333333333335
380,32,Male,29,Montana,47,True,S,Magenta,2-Day Shipping,True,Debit Card,4.7,0.6170212765957447
381,39,Male,69,New Hampshire,20,True,XL,Beige,Store Pickup,True,Bank Transfer,3.0,3.45
382,66,Male,25,Maine,4,True,L,Lavender,Store Pickup,True,Credit Card,3.4,6.25
383,28,Male,76,California,48,True,M,Peach,Store Pickup,True,PayPal,3.2,1.5833333333333333
384,50,Male,77,West Virginia,7,True,S,Magenta,Standard,True,PayPal,2.9,11.0
385,70,Male,33,California,7,True,M,Beige,2-Day Shipping,True,Venmo,4.5,4.714285714285714
386,67,Male,93,West Virginia,13,True,S,Yellow,Next Day Air,True,Credit Card,2.7,7.153846153846154
387,64,Male,39,Louisiana,41,True,L,Brown,Express,True,PayPal,3.4,0.9512195121951219
388,45,Male,93,Georgia,39,True,L,Silver,Store Pickup,True,PayPal,4.6,2.3846153846153846
389,22,Male,82,Washington,11,True,M,Orange,Store Pickup,True,PayPal,2.7,7.454545454545454
390,27,Male,42,Virginia,29,True,L,Purple,Standard,True,Bank Transfer,4.2,1.4482758620689655
391,25,Male,71,Indiana,20,True,M,Indigo,2-Day Shipping,True,PayPal,3.2,3.55
392,37,Male,86,Minnesota,26,True,L,Gray,Standard,True,Cash,4.8,3.3076923076923075
393,26,Male,82,Idaho,39,True,XL,Black,Next Day Air,True,Credit Card,3.3,2.1025641025641026
394,33,Male,65,Vermont,7,True,L,Maroon,Standard,True,PayPal,4.2,9.285714285714286
395,43,Male,29,North Dakota,8,True,M,Beige,Store Pickup,True,Debit Card,4.8,3.625
396,37,Male,65,Rhode Island,3,True,L,Brown,Store Pickup,True,PayPal,4.9,21.666666666666668
397,46,Male,88,South Carolina,25,True,S,Black,Standard,True,Bank Transfer,3.9,3.52
398,22,Male,46,Mississippi,27,True,M,Indigo,Free Shipping,True,Cash,3.0,1.7037037037037037
399,20,Male,67,Montana,26,True,S,Silver,Free Shipping,True,Debit Card,4.6,2.576923076923077
400,60,Male,35,Idaho,11,True,L,Blue,2-Day Shipping,True,Debit Card,3.5,3.1818181818181817
401,39,Male,66,Utah,15,True,M,Green,Free Shipping,True,PayPal,4.8,4.4
402,43,Male,91,Oklahoma,22,True,L,Orange,Standard,True,Cash,4.8,4.136363636363637
403,31,Male,78,California,27,True,L,Cyan,Express,True,PayPal,3.0,2.888888888888889
404,19,Male,45,Nevada,13,True,M,Orange,Next Day Air,True,Bank Transfer,4.5,3.4615384615384617
405,35,Male,93,Delaware,12,True,M,Indigo,Store Pickup,True,Credit Card,4.8,7.75
406,41,Male,74,South Carolina,16,True,S,Silver,Standard,True,Cash,3.8,4.625
407,52,Male,55,Maryland,14,True,M,Peach,Express,True,Cash,4.6,3.9285714285714284
408,45,Male,76,North Carolina,6,True,XL,Teal,Next Day Air,True,Credit Card,3.1,12.666666666666666
409,34,Male,66,Alabama,37,True,L,White,Express,True,Cash,3.4,1.7837837837837838
410,35,Male,51,Minnesota,33,True,M,Brown,2-Day Shipping,True,Bank Transfer,3.3,1.5454545454545454
411,29,Male,26,Virginia,2,True,L,Lavender,2-Day Shipping,True,Credit Card,4.8,13.0
412,59,Male,29,Michigan,16,True,M,Indigo,Express,True,PayPal,2.8,1.8125
413,24,Male,74,Maine,4,True,M,Yellow,Store Pickup,True,Bank Transfer,3.1,18.5
414,70,Male,99,Nevada,49,True,S,White,Free Shipping,True,Cash,4.6,2.020408163265306
415,29,Male,88,Wyoming,31,True,L,Violet,Store Pickup,True,Debit Card,2.6,2.838709677419355
416,67,Male,31,Connecticut,41,True,M,Lavender,Express,True,Bank Transfer,2.6,0.7560975609756098
417,36,Male,55,Oregon,25,True,L,Olive,Free Shipping,True,Bank Transfer,3.8,2.2
418,23,Male,81,Mississippi,49,True,L,Beige,Free Shipping,True,Debit Card,4.5,1.653061224489796
419,18,Male,73,Illinois,28,True,L,Purple,Standard,True,Venmo,3.0,2.607142857142857
420,53,Male,91,Utah,15,True,S,Teal,Free Shipping,True,Credit Card,3.5,6.066666666666666
421,32,Male,54,North Carolina,19,True,S,Peach,Free Shipping,True,Debit Card,3.8,2.8421052631578947
422,38,Male,40,Kentucky,49,True,M,Violet,Standard,True,Cash,3.5,0.8163265306122449
423,47,Male,59,Minnesota,33,True,M,Purple,Store Pickup,True,Debit Card,3.1,1.7878787878787878
424,46,Male,26,New York,22,True,L,Teal,Store Pickup,True,Credit Card,3.0,1.1818181818181819
425,66,Male,23,Illinois,43,True,M,Gold,Standard,True,PayPal,4.3,0.5348837209302325
426,40,Male,87,North Dakota,5,True,S,Teal,Store Pickup,True,Credit Card,3.3,17.4
427,43,Male,71,Louisiana,20,True,M,Violet,Express,True,Credit Card,4.7,3.55
428,58,Male,91,Illinois,7,True,L,Black,Store Pickup,True,Credit Card,4.5,13.0
429,21,Male,64,Wyoming,3,True,XL,Gold,Free Shipping,True,Debit Card,2.9,21.333333333333332
430,42,Male,94,Washington,22,True,M,Gold,2-Day Shipping,True,Cash,4.1,4.2727272727272725
431,24,Male,40,Texas,41,True,M,Brown,Store Pickup,True,Debit Card,3.5,0.975609756097561
432,43,Male,76,New Hampshire,34,True,L,Cyan,Store Pickup,True,Cash,3.4,2.235294117647059
433,47,Male,86,Indiana,27,True,S,Indigo,Free Shipping,True,Venmo,3.3,3.185185185185185
434,49,Male,92,Alabama,24,True,M,Orange,Store Pickup,True,Credit Card,3.2,3.8333333333333335
435,50,Male,52,Oklahoma,40,True,L,Pink,Store Pickup,True,PayPal,4.0,1.3
436,51,Male,28,Montana,43,True,XL,Olive,Next Day Air,True,Bank Transfer,3.6,0.6511627906976745
437,40,Male,46,Tennessee,42,True,L,Cyan,Free Shipping,True,Bank Transfer,4.6,1.0952380952380953
438,45,Male,50,New Mexico,42,True,M,Peach,Next Day Air,True,PayPal,2.6,1.1904761904761905
439,52,Male,23,Iowa,13,True,M,Turquoise,Express,True,Credit Card,4.3,1.7692307692307692
440,62,Male,50,Idaho,32,True,M,Turquoise,Free Shipping,True,Cash,3.4,1.5625
441,20,Male,89,Oklahoma,35,True,XL,Maroon,Store Pickup,True,Debit Card,3.5,2.5428571428571427
442,43,Male,81,Florida,33,True,M,Maroon,Standard,True,Credit Card,4.2,2.4545454545454546
443,29,Male,69,Michigan,32,True,M,Olive,Store Pickup,True,Credit Card,3.5,2.15625
444,22,Male,67,Hawaii,25,True,M,Magenta,Free Shipping,True,PayPal,3.6,2.68
445,48,Male,20,California,32,True,M,Red,Store Pickup,True,Debit Card,4.3,0.625
446,42,Male,29,Iowa,19,True,M,Olive,Standard,True,Venmo,4.9,1.5263157894736843
447,19,Male,74,West Virginia,16,True,M,Silver,Store Pickup,True,Venmo,4.1,4.625
448,60,Male,82,Washington,8,True,S,Turquoise,Standard,True,Bank Transfer,3.6,10.25
449,32,Male,23,Missouri,36,True,M,Yellow,Next Day Air,True,Bank Transfer,3.4,0.6388888888888888
450,26,Male,45,New York,36,True,L,Peach,2-Day Shipping,True,Bank Transfer,2.9,1.25
451,25,Male,21,Connecticut,20,True,L,Beige,Store Pickup,True,Credit Card,2.7,1.05
452,66,Male,31,Virginia,27,True,M,Pink,Express,True,Credit Card,4.3,1.1481481481481481
453,45,Male,45,Missouri,40,True,M,Violet,Express,True,PayPal,3.3,1.125
454,54,Male,56,Nebraska,23,True,XL,Peach,Next Day Air,True,Credit Card,2.8,2.4347826086956523
455,37,Male,97,New Jersey,15,True,S,Gold,Next Day Air,True,Cash,3.2,6.466666666666667
456,54,Male,100,Utah,51,True,XL,Gold,Store Pickup,True,Debit Card,3.6,1.9607843137254901
457,50,Male,96,North Carolina,34,True,S,Indigo,2-Day Shipping,True,Credit Card,4.0,2.823529411764706
458,25,Male,99,Rhode Island,49,True,M,Blue,Next Day Air,True,Debit Card,4.9,2.020408163265306
459,47,Male,91,Arkansas,49,True,L,Black,2-Day Shipping,True,PayPal,4.0,1.8571428571428572
460,63,Male,30,Maryland,28,True,L,Black,Standard,True,PayPal,3.8,1.0714285714285714
461,64,Male,65,South Carolina,28,True,L,Teal,Store Pickup,True,Bank Transfer,3.7,2.3214285714285716
462,18,Male,93,Ohio,21,True,M,Yellow,Express,True,Venmo,3.9,4.428571428571429
463,59,Male,81,Illinois,49,True,M,White,Express,True,Venmo,3.3,1.653061224489796
464,37,Male,81,Georgia,30,True,S,Orange,Standard,True,Venmo,2.7,2.7
465,23,Male,52,Alabama,46,True,M,Silver,Next Day Air,True,PayPal,4.7,1.1304347826086956
466,54,Male,88,Oklahoma,26,True,M,Pink,Next Day Air,True,Cash,2.8,3.3846153846153846
467,38,Male,24,Vermont,26,True,L,Turquoise,Free Shipping,True,PayPal,4.6,0.9230769230769231
468,19,Male,51,Nebraska,38,True,S,Orange,2-Day Shipping,True,Debit Card,4.5,1.3421052631578947
469,34,Male,38,Georgia,17,True,S,Peach,Free Shipping,True,Cash,5.0,2.235294117647059
470,21,Male,46,Alabama,31,True,L,Pink,2-Day Shipping,True,Debit Card,4.1,1.4838709677419355
471,50,Male,63,Minnesota,7,True,L,Teal,Express,True,Cash,4.6,9.0
472,55,Male,72,Missouri,37,True,XL,White,2-Day Shipping,True,Bank Transfer,4.9,1.945945945945946
473,20,Male,39,Georgia,4,True,L,Gray,Free Shipping,True,Bank Transfer,3.9,9.75
474,34,Male,42,West Virginia,30,True,L,Olive,Store Pickup,True,PayPal,3.9,1.4
475,62,Male,76,Arkansas,16,True,XL,Maroon,2-Day Shipping,True,Cash,2.6,4.75
476,21,Male,66,Ohio,19,True,L,Magenta,Free Shipping,True,Debit Card,2.7,3.473684210526316
477,21,Male,90,Connecticut,3,True,M,Magenta,Free Shipping,True,Debit Card,3.5,30.0
478,42,Male,56,North Dakota,50,True,M,Green,Free Shipping,True,Debit Card,3.7,1.12
479,35,Male,43,Kansas,49,True,XL,Turquoise,Free Shipping,True,Venmo,3.2,0.8775510204081632
480,39,Male,84,Iowa,44,True,L,Yellow,Store Pickup,True,Venmo,3.3,1.9090909090909092
481,68,Male,88,Vermont,31,True,M,Gray,Standard,True,Debit Card,4.8,2.838709677419355
482,46,Male,88,Wisconsin,11,True,L,Peach,2-Day Shipping,True,PayPal,3.2,8.0
483,41,Male,42,Connecticut,12,True,M,Yellow,2-Day Shipping,True,Venmo,2.5,3.5
484,23,Male,73,Oklahoma,13,True,M,White,Store Pickup,True,Debit Card,3.9,5.615384615384615
485,68,Male,73,Missouri,29,True,L,Lavender,Free Shipping,True,Bank Transfer,4.7,2.5172413793103448
486,48,Male,44,Tennessee,37,True,S,Blue,Next Day Air,True,Debit Card,2.6,1.1891891891891893
487,38,Male,63,New Mexico,38,True,M,Charcoal,Store Pickup,True,Venmo,2.8,1.6578947368421053
488,41,Male,68,Iowa,23,True,L,Red,Store Pickup,True,Credit Card,4.4,2.9565217391304346
489,58,Male,29,Maine,33,True,L,Olive,Standard,True,Venmo,4.6,0.8787878787878788
490,49,Male,85,South Dakota,41,True,M,Green,Standard,True,PayPal,3.2,2.073170731707317
491,57,Male,42,Colorado,48,True,M,Silver,2-Day Shipping,True,Cash,4.2,0.875
492,49,Male,69,Vermont,25,True,M,Silver,2-Day Shipping,True,Credit Card,3.7,2.76
493,50,Male,62,Michigan,12,True,M,Black,Standard,True,Debit Card,3.9,5.166666666666667
494,28,Male,48,Nevada,20,True,XL,Red,Store Pickup,True,Cash,4.7,2.4
495,38,Male,68,Indiana,43,True,M,Indigo,Express,True,Debit Card,4.5,1.5813953488372092
496,33,Male,36,Michigan,7,True,XL,Cyan,Free Shipping,True,Debit Card,3.3,5.142857142857143
497,30,Male,63,California,32,True,S,Maroon,Express,True,Venmo,3.3,1.96875
498,43,Male,39,Oklahoma,32,True,S,Silver,Free Shipping,True,Cash,4.6,1.21875
499,43,Male,78,Iowa,28,True,M,Lavender,Free Shipping,True,Bank Transfer,3.6,2.7857142857142856
500,36,Male,99,Rhode Island,25,True,L,Silver,Express,True,PayPal,4.8,3.96
501,36,Male,31,Washington,36,True,L,Purple,Next Day Air,True,Venmo,4.8,0.8611111111111112
502,64,Male,45,Florida,22,True,M,Cyan,Next Day Air,True,Venmo,2.9,2.0454545454545454
503,59,Male,30,South Carolina,9,True,S,Cyan,Express,True,PayPal,2.8,3.3333333333333335
504,55,Male,24,West Virginia,27,True,M,Lavender,Next Day Air,True,Bank Transfer,3.2,0.8888888888888888
505,42,Male,22,Missouri,27,True,M,Maroon,Free Shipping,True,PayPal,3.9,0.8148148148148148
506,61,Male,63,Maine,10,True,L,Gray,Express,True,Cash,4.3,6.3
507,28,Male,40,Georgia,49,True,M,Olive,2-Day Shipping,True,Debit Card,2.7,0.8163265306122449
508,65,Male,20,Maine,34,True,M,Magenta,Store Pickup,True,Debit Card,5.0,0.5882352941176471
509,27,Male,20,Illinois,32,True,S,Yellow,Store Pickup,True,PayPal,3.7,0.625
510,41,Male,80,Delaware,18,True,L,Cyan,Free Shipping,True,Debit Card,3.9,4.444444444444445
511,21,Male,87,West Virginia,23,True,M,Teal,2-Day Shipping,True,Venmo,3.9,3.782608695652174
512,61,Male,46,Hawaii,9,True,L,Yellow,Free Shipping,True,PayPal,3.1,5.111111111111111
513,19,Male,49,New York,3,True,L,Peach,Next Day Air,True,Bank Transfer,3.3,16.333333333333332
514,22,Male,65,New Mexico,46,True,M,Peach,Store Pickup,True,Venmo,3.6,1.4130434782608696
515,64,Male,62,Indiana,48,True,S,Olive,Standard,True,PayPal,4.3,1.2916666666666667
516,28,Male,67,Kentucky,8,True,L,Charcoal,Next Day Air,True,Cash,4.5,8.375
517,34,Male,41,West Virginia,20,True,L,Indigo,2-Day Shipping,True,Debit Card,2.8,2.05
518,61,Male,49,North Dakota,45,True,L,Silver,Free Shipping,True,Cash,2.7,1.0888888888888888
519,24,Male,100,Oregon,17,True,M,Beige,Next Day Air,True,Venmo,2.9,5.882352941176471
520,19,Male,54,Minnesota,18,True,L,Blue,2-Day Shipping,True,Bank Transfer,4.4,3.0
521,51,Male,84,South Carolina,21,True,M,White,Free Shipping,True,Debit Card,3.9,4.0
522,36,Male,41,Vermont,51,True,L,Gold,Standard,True,Bank Transfer,3.5,0.803921568627451
523,65,Male,88,Minnesota,38,True,M,Blue,Store Pickup,True,Cash,2.5,2.3157894736842106
524,46,Male,40,Delaware,6,True,M,Orange,Express,True,PayPal,4.9,6.666666666666667
525,59,Male,39,Pennsylvania,45,True,M,Gold,Free Shipping,True,PayPal,4.8,0.8666666666666667
